source,title,ship,cruiseLine,region,departurePort,arrivalPort,departureDate,nights,itinerary,priceFrom,currency,cabinType,flightIncluded,escorted,familyScore,luxuryTier,clubRoom,clubRoomLabel,clubRoomNote,status,tags,notes,bookingUrl,affiliateUrl,sourceUrl,lastChecked,autoUpdatedAt,sourceReachable,sourceHttpStatus,sourcePageTitle,sourceFinalUrl,updateNote
ベストワンクルーズ,セレブリティ・エクセル号で行く 東カリブ海クルーズ 7泊8日 -マイアミ発(アメリカ)マイアミ着(アメリカ)-,セレブリティ・エクセル号,セレブリティクルーズ,カリブ海,マイアミ,マイアミ,2026-12-13,7,マイアミ / ナッソー / ジョージタウン / コスメル / コスタマヤ,72300,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,カリブ海 / セレブリティクルーズ / プレミアム客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/CEL/CO__CEL_CELXC_7N_MIA_93020.html,,https://www.best1cruise.com/B/CEL/CO__CEL_CELXC_7N_MIA_93020.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/CEL/CO__CEL_CELXC_7N_MIA_93020.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,セレブリティ・ビヨンド号で行く 東カリブ海クルーズ 7泊8日 -フォート・ローダデール発(アメリカ)フォート・ローダデール着(アメリカ)-,セレブリティ・ビヨンド号,セレブリティクルーズ,カリブ海,フォートローダデール,フォートローダデール,2026-12-13,7,フォートローダデール / アンバーコーブ / シャーロットアマリー/セントトーマス島 / サンファン / ナッソー,74800,JPY,通常客室目安,false,false,B,スタンダード,false,,,API取得,カリブ海 / セレブリティクルーズ / プレミアム客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/CEL/CO__CEL_CELBY_7N_FLL_91917.html,,https://www.best1cruise.com/B/CEL/CO__CEL_CELBY_7N_FLL_91917.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/CEL/CO__CEL_CELBY_7N_FLL_91917.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,コスタスメラルダ号で行く カナリア諸島クルーズ 7泊8日 -テネリフェ島/カナリア諸島発(スペイン)テネリフェ島/カナリア諸島着(スペイン)-,コスタスメラルダ号,コスタクルーズ,その他,テネリフェ,テネリフェ,2026-12-13,7,テネリフェ / ラスパルマス / フンシャル(マディラ島),92340,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,その他 / コスタクルーズ / テネリフェ発(カナリア諸島/スペイン),ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_TCI_111245.html,,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_TCI_111245.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_TCI_111245.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,ノルウェージャンプリマ号で行く カリブ海クルーズ 7泊8日 -サン・ファン発(プエルトリコ)サン・ファン着(プエルトリコ)-,ノルウェージャンプリマ号,ノルウェージャンクルーズ,カリブ海,サンファン,サンファン,2026-12-13,7,サンファン / フィリップスバーグ / バセテール / ブリッジタウン / セントルシア / トルトラ / シャーロットアマリー/セントトーマス島,129800,JPY,The Haven級候補,false,false,A,スタンダード,true,The Haven級,NCLのThe Haven相当をクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,API取得,カリブ海 / ノルウェージャンクルーズ / サンファン発(プエルトリコ) / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/NCL/CO__NCL_NCLPM_7N_SJU_106092.html,,https://www.best1cruise.com/B/NCL/CO__NCL_NCLPM_7N_SJU_106092.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/NCL/CO__NCL_NCLPM_7N_SJU_106092.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,クイーン・アン号で行く イギリス・英国クルーズ 7泊8日 -サウサンプトン発(イギリス)サウサンプトン着(イギリス)-,クイーン・アン号,キュナードライン,北欧,サウサンプトン,サウサンプトン,2026-12-13,7,サウサンプトン / ゼーブルージュ(ブルージュ) / ロッテルダム / ハンブルグ,170000,JPY,プリンセス/クイーンズ・グリル級候補,false,false,B,高級,true,プリンセス/クイーンズ・グリル級,キュナードのグリル級をクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,API取得,北欧 / キュナードライン / 豪華客船 / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/CND/CO__CND_CNDQA_7N_SOU_107577.html,,https://www.best1cruise.com/B/CND/CO__CND_CNDQA_7N_SOU_107577.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/CND/CO__CND_CNDQA_7N_SOU_107577.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
MITSUI OCEAN CRUISES,MITSUI OCEAN SAKURA クリスマスクルーズII 小松島・小豆島,MITSUI OCEAN SAKURA,MITSUI OCEAN CRUISES,日本発着,名古屋,名古屋,2026-12-13,3,名古屋 / 小松島 / 小豆島 / 名古屋,235000,JPY,三六スイート以上候補,false,false,B,高級,true,三六スイート以上候補,MITSUI OCEAN SAKURAの上位スイートをクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,公式確認済み,日本発着 / クリスマス / 四季 / クラブルーム級,名古屋発着。小松島・小豆島を巡るクリスマスクルーズ。,https://www.mitsuioceancruises.com/tour/sakura/S61213.html,,https://www.mitsuioceancruises.com/tour/sakura/S61213.html,2026-07-01,2026-07-01T03:50:51.391Z,true,200,【公式】MITSUI OCEAN SAKURA|名古屋発/名古屋着|［名古屋発着］クリスマスクルーズⅡ ～小松島・小豆島～,https://www.mitsuioceancruises.com/tour/sakura/S61213.html,自動更新: 参照ページ到達確認済み。価格・空席・日程は予約ページで最終確認。
クルーズプラネット,MSCベリッシマ【那覇発着】那覇発着クルーズ5日間,MSCベリッシマ,MSCクルーズ,日本発着,那覇,那覇,2026-12-14,4,那覇 / 石垣島 / 基隆/台北 / 宮古島 / 那覇,65980,JPY,MSCヨットクラブ候補,false,false,S,カジュアル,true,MSCヨットクラブ,MSC Yacht Clubをクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,公式確認済み,MSCベリッシマ / 大型船 / 日本発着 / クラブルーム級,掲載元の円建て価格から取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.cruiseplanet.co.jp/tour?id=21941,,https://www.cruiseplanet.co.jp/tour?id=21941,2026-07-01,2026-07-01T03:50:43.829Z,true,200,MSCベリッシマ クルーズプラネット掲載ページ,https://www.cruiseplanet.co.jp/tour?id=21941,自動取得: 円建て価格を掲載元から取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,コスタスメラルダ号で行く カナリア諸島クルーズ 7泊8日 -テネリフェ島/カナリア諸島発(スペイン)テネリフェ島/カナリア諸島着(スペイン)-,コスタスメラルダ号,コスタクルーズ,その他,テネリフェ,テネリフェ,2026-12-14,7,テネリフェ / ラスパルマス / フンシャル(マディラ島),92340,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,その他 / コスタクルーズ / テネリフェ発(カナリア諸島/スペイン),ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_TCI_111415.html,,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_TCI_111415.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_TCI_111415.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,コスタファボローザ号で行く カリブ海クルーズ 7泊8日 -サント・ドミンゴ発(ドミニカ)サント・ドミンゴ着(ドミニカ)-,コスタファボローザ号,コスタクルーズ,カリブ海,サント・ドミンゴ,サント・ドミンゴ,2026-12-14,7,サント・ドミンゴ / マルティニーク / グアドループ / セントキッツ / アンティグア / トルトラ,98010,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,カリブ海 / コスタクルーズ / カジュアル客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSFB_7N__112857.html,,https://www.best1cruise.com/B/COS/CO__COS_COSFB_7N__112857.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSFB_7N__112857.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,コスタファボローザ号で行く カリブ海クルーズ 7泊8日 -マルティニーク発(フランス)マルティニーク着(フランス)-,コスタファボローザ号,コスタクルーズ,カリブ海,マルティニーク,マルティニーク,2026-12-16,7,マルティニーク / グアドループ / セントキッツ / アンティグア / トルトラ / サント・ドミンゴ,103194,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,カリブ海 / コスタクルーズ / カジュアル客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSFB_7N__112881.html,,https://www.best1cruise.com/B/COS/CO__COS_COSFB_7N__112881.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSFB_7N__112881.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
MITSUI OCEAN CRUISES,MITSUI OCEAN SAKURA サンタクルーズ 名古屋/広島,MITSUI OCEAN SAKURA,MITSUI OCEAN CRUISES,日本発着,名古屋,広島,2026-12-16,2,名古屋 / 航海日 / 広島,139000,JPY,三六スイート以上候補,false,false,B,高級,true,三六スイート以上候補,MITSUI OCEAN SAKURAの上位スイートをクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,公式確認済み,日本発着 / 短期 / 片道クルーズ / クリスマス / クラブルーム級,名古屋発・広島着の3日間サンタクルーズ。SAKURAの手頃な価格帯候補。,https://www.mitsuioceancruises.com/tour/sakura/S61216.html,,https://www.mitsuioceancruises.com/tour/sakura/S61216.html,2026-07-01,2026-07-01T03:50:51.391Z,true,200,【公式】MITSUI OCEAN SAKURA|名古屋発/広島着|［名古屋発／広島着］サンタクルーズ 名古屋／広島,https://www.mitsuioceancruises.com/tour/sakura/S61216.html,自動更新: 参照ページ到達確認済み。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,カリビアンプリンセス号で行く アメリカ東海岸クルーズ 12泊13日 -フォート・ローダデール発(アメリカ)フォート・ローダデール着(アメリカ)-,カリビアンプリンセス号,プリンセス・クルーズ,カリブ海,フォートローダデール,フォートローダデール,2026-12-17,12,フォートローダデール / オランヘスタード / カルタヘナ / パナマ運河 / コロン / プエルトリモン / ジョージタウン,79341,JPY,スイート/リザーブ・コレクション級候補,false,false,S,スタンダード,true,スイート/リザーブ・コレクション級,プリンセスの上位客室をクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,API取得,カリブ海 / プリンセス・クルーズ / プレミアム客船 / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/PRN/CO__PRN_PRNCA_12N_FLL_90409.html,,https://www.best1cruise.com/B/PRN/CO__PRN_PRNCA_12N_FLL_90409.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/PRN/CO__PRN_PRNCA_12N_FLL_90409.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
